agency_cd,site_no,datetime,tz_cd,gage_height,approval_gage,discharge,approval_discharge
USGS,5325000,42450.29,CDT,8.31,A,9030,A
USGS,5325000,42450.30,CDT,8.31,A,9030,A
USGS,5325000,42450.31,CDT,8.31,A,9030,A
USGS,5325000,42450.32,CDT,8.32,A,9050,A
USGS,5325000,42450.33,CDT,8.3,A,9010,A
USGS,5325000,42450.34,CDT,8.31,A,9030,A
USGS,5325000,42450.35,CDT,8.3,A,9010,A
USGS,5325000,42450.36,CDT,8.3,A,9010,A
USGS,5325000,42450.38,CDT,8.29,A,9000,A
USGS,5325000,42450.39,CDT,8.29,A,9000,A
USGS,5325000,42450.40,CDT,8.28,A,8980,A
USGS,5325000,42450.41,CDT,8.28,A,8980,A
USGS,5325000,42450.42,CDT,8.28,A,8980,A
USGS,5325000,42450.43,CDT,8.28,A,8980,A
USGS,5325000,42450.44,CDT,8.26,A,8950,A
USGS,5325000,42450.45,CDT,8.27,A,8960,A
USGS,5325000,42450.46,CDT,8.26,A,8950,A
USGS,5325000,42450.47,CDT,8.25,A,8930,A
USGS,5325000,42450.48,CDT,8.25,A,8930,A
USGS,5325000,42450.49,CDT,8.24,A,8910,A
USGS,5325000,42450.50,CDT,8.24,A,8910,A
USGS,5325000,42450.51,CDT,8.23,A,8890,A
USGS,5325000,42450.52,CDT,8.23,A,8890,A
USGS,5325000,42450.53,CDT,8.21,A,8880,A
USGS,5325000,42450.54,CDT,8.2,A,8860,A
USGS,5325000,42450.55,CDT,8.2,A,8860,A
USGS,5325000,42450.56,CDT,8.19,A,8840,A
USGS,5325000,42450.57,CDT,8.2,A,8860,A
USGS,5325000,42450.58,CDT,8.21,A,8880,A
USGS,5325000,42450.59,CDT,8.21,A,8880,A
USGS,5325000,42450.60,CDT,8.22,A,8890,A
USGS,5325000,42450.61,CDT,8.23,A,8890,A
USGS,5325000,42450.63,CDT,8.23,A,8890,A
USGS,5325000,42450.64,CDT,8.24,A,8910,A
USGS,5325000,42450.65,CDT,8.23,A,8890,A
USGS,5325000,42450.66,CDT,8.23,A,8890,A
USGS,5325000,42450.67,CDT,8.24,A,8910,A
USGS,5325000,42450.68,CDT,8.22,A,8890,A
USGS,5325000,42450.69,CDT,8.23,A,8890,A
USGS,5325000,42450.70,CDT,8.23,A,8890,A
USGS,5325000,42450.71,CDT,8.23,A,8890,A
USGS,5325000,42450.72,CDT,8.23,A,8890,A
USGS,5325000,42450.73,CDT,8.23,A,8890,A
USGS,5325000,42450.74,CDT,8.23,A,8890,A
USGS,5325000,42450.75,CDT,8.22,A,8890,A
USGS,5325000,42450.76,CDT,8.24,A,8910,A
USGS,5325000,42450.77,CDT,8.24,A,8910,A
USGS,5325000,42450.78,CDT,8.23,A,8890,A
USGS,5325000,42450.79,CDT,8.22,A,8890,A
USGS,5325000,42450.80,CDT,8.23,A,8890,A
USGS,5325000,42450.81,CDT,8.23,A,8890,A
USGS,5325000,42450.82,CDT,8.22,A,8890,A
USGS,5325000,42450.83,CDT,8.23,A,8890,A
USGS,5325000,42450.84,CDT,8.22,A,8890,A
USGS,5325000,42450.85,CDT,8.21,A,8880,A
USGS,5325000,42450.86,CDT,8.22,A,8890,A
USGS,5325000,42450.88,CDT,8.22,A,8890,A
USGS,5325000,42450.89,CDT,8.22,A,8890,A
USGS,5325000,42450.90,CDT,8.21,A,8880,A
USGS,5325000,42450.91,CDT,8.21,A,8880,A
USGS,5325000,42450.92,CDT,8.21,A,8880,A
USGS,5325000,42450.94,CDT,8.21,A,8880,A
USGS,5325000,42450.95,CDT,8.2,A,8860,A
USGS,5325000,42450.96,CDT,8.2,A,8860,A
USGS,5325000,42450.97,CDT,8.2,A,8860,A
USGS,5325000,42450.98,CDT,8.19,A,8840,A
USGS,5325000,42450.99,CDT,8.19,A,8840,A
USGS,5325000,42451.00,CDT,8.19,A,8840,A
USGS,5325000,42451.01,CDT,8.19,A,8840,A
USGS,5325000,42451.02,CDT,8.19,A,8840,A
USGS,5325000,42451.03,CDT,8.19,A,8840,A
USGS,5325000,42451.04,CDT,8.18,A,8820,A
USGS,5325000,42451.05,CDT,8.18,A,8820,A
USGS,5325000,42451.07,CDT,8.18,A,8820,A
USGS,5325000,42451.08,CDT,8.18,A,8820,A
USGS,5325000,42451.09,CDT,8.17,A,8810,A
USGS,5325000,42451.10,CDT,8.18,A,8820,A
USGS,5325000,42451.11,CDT,8.18,A,8820,A
USGS,5325000,42451.13,CDT,8.17,A,8810,A
USGS,5325000,42451.14,CDT,8.17,A,8810,A
USGS,5325000,42451.15,CDT,8.17,A,8810,A
USGS,5325000,42451.16,CDT,8.17,A,8810,A
USGS,5325000,42451.17,CDT,8.17,A,8810,A
USGS,5325000,42451.18,CDT,8.17,A,8810,A
USGS,5325000,42451.19,CDT,8.17,A,8810,A
USGS,5325000,42451.20,CDT,8.16,A,8790,A
USGS,5325000,42451.21,CDT,8.17,A,8810,A
USGS,5325000,42451.22,CDT,8.16,A,8790,A
USGS,5325000,42451.23,CDT,8.17,A,8810,A
USGS,5325000,42451.24,CDT,8.17,A,8810,A
USGS,5325000,42451.25,CDT,8.16,A,8790,A
USGS,5325000,42451.26,CDT,8.16,A,8790,A
USGS,5325000,42451.27,CDT,8.16,A,8790,A
USGS,5325000,42451.28,CDT,8.16,A,8790,A
USGS,5325000,42451.29,CDT,8.16,A,8790,A
USGS,5325000,42451.30,CDT,8.16,A,8790,A
USGS,5325000,42451.31,CDT,8.16,A,8790,A
USGS,5325000,42451.32,CDT,8.16,A,8790,A
USGS,5325000,42451.33,CDT,8.16,A,8790,A
USGS,5325000,42451.34,CDT,8.16,A,8790,A
USGS,5325000,42451.35,CDT,8.16,A,8790,A
USGS,5325000,42451.36,CDT,8.16,A,8790,A
USGS,5325000,42451.38,CDT,8.16,A,8790,A
USGS,5325000,42451.39,CDT,8.15,A,8770,A
USGS,5325000,42451.40,CDT,8.15,A,8770,A
USGS,5325000,42451.41,CDT,8.16,A,8790,A
USGS,5325000,42451.42,CDT,8.16,A,8790,A
USGS,5325000,42451.43,CDT,8.15,A,8770,A
USGS,5325000,42451.44,CDT,8.15,A,8770,A
USGS,5325000,42451.45,CDT,8.15,A,8770,A
USGS,5325000,42451.46,CDT,8.15,A,8770,A
USGS,5325000,42451.47,CDT,8.13,A,8740,A
USGS,5325000,42451.48,CDT,8.14,A,8760,A
USGS,5325000,42451.49,CDT,8.15,A,8770,A
USGS,5325000,42451.50,CDT,8.15,A,8770,A
USGS,5325000,42451.51,CDT,8.15,A,8770,A
USGS,5325000,42451.52,CDT,8.16,A,8790,A
USGS,5325000,42451.53,CDT,8.16,A,8790,A
USGS,5325000,42451.54,CDT,8.16,A,8790,A
USGS,5325000,42451.55,CDT,8.17,A,8810,A
USGS,5325000,42451.56,CDT,8.17,A,8810,A
USGS,5325000,42451.57,CDT,8.15,A,8770,A
USGS,5325000,42451.58,CDT,8.14,A,8760,A
USGS,5325000,42451.59,CDT,8.15,A,8770,A
USGS,5325000,42451.60,CDT,8.15,A,8770,A
USGS,5325000,42451.61,CDT,8.15,A,8770,A
USGS,5325000,42451.63,CDT,8.14,A,8760,A
USGS,5325000,42451.64,CDT,8.13,A,8740,A
USGS,5325000,42451.65,CDT,8.12,A,8720,A
USGS,5325000,42451.66,CDT,8.11,A,8700,A
USGS,5325000,42451.67,CDT,8.1,A,8690,A
USGS,5325000,42451.68,CDT,8.1,A,8690,A
USGS,5325000,42451.69,CDT,8.11,A,8700,A
USGS,5325000,42451.70,CDT,8.11,A,8700,A
USGS,5325000,42451.71,CDT,8.11,A,8700,A
USGS,5325000,42451.72,CDT,8.12,A,8720,A
USGS,5325000,42451.73,CDT,8.13,A,8740,A
USGS,5325000,42451.74,CDT,8.13,A,8740,A
USGS,5325000,42451.75,CDT,8.12,A,8720,A
USGS,5325000,42451.76,CDT,8.13,A,8740,A
USGS,5325000,42451.77,CDT,8.14,A,8760,A
USGS,5325000,42451.78,CDT,8.13,A,8740,A
USGS,5325000,42451.80,CDT,8.13,A,8740,A
USGS,5325000,42451.81,CDT,8.13,A,8740,A
USGS,5325000,42451.82,CDT,8.13,A,8740,A
USGS,5325000,42451.83,CDT,8.13,A,8740,A
USGS,5325000,42451.84,CDT,8.13,A,8740,A
USGS,5325000,42451.85,CDT,8.13,A,8740,A
USGS,5325000,42451.86,CDT,8.12,A,8720,A
USGS,5325000,42451.88,CDT,8.13,A,8740,A
USGS,5325000,42451.89,CDT,8.12,A,8720,A
USGS,5325000,42451.90,CDT,8.13,A,8740,A
USGS,5325000,42451.91,CDT,8.12,A,8720,A
USGS,5325000,42451.92,CDT,8.11,A,8700,A
USGS,5325000,42451.93,CDT,8.11,A,8700,A
USGS,5325000,42451.94,CDT,8.11,A,8700,A
USGS,5325000,42451.95,CDT,8.1,A,8690,A
USGS,5325000,42451.97,CDT,8.1,A,8690,A
USGS,5325000,42451.98,CDT,8.1,A,8690,A
USGS,5325000,42451.99,CDT,8.09,A,8690,A
USGS,5325000,42452.00,CDT,8.09,A,8690,A
USGS,5325000,42452.01,CDT,8.09,A,8690,A
USGS,5325000,42452.02,CDT,8.09,A,8690,A
USGS,5325000,42452.04,CDT,8.08,A,8670,A
USGS,5325000,42452.05,CDT,8.08,A,8670,A
USGS,5325000,42452.06,CDT,8.08,A,8670,A
USGS,5325000,42452.07,CDT,8.08,A,8670,A
USGS,5325000,42452.08,CDT,8.08,A,8670,A
USGS,5325000,42452.09,CDT,8.07,A,8650,A
USGS,5325000,42452.10,CDT,8.07,A,8650,A
USGS,5325000,42452.11,CDT,8.07,A,8650,A
USGS,5325000,42452.13,CDT,8.08,A,8670,A
USGS,5325000,42452.14,CDT,8.06,A,8640,A
USGS,5325000,42452.15,CDT,8.06,A,8640,A
USGS,5325000,42452.16,CDT,8.07,A,8650,A
USGS,5325000,42452.17,CDT,8.06,A,8640,A
USGS,5325000,42452.18,CDT,8.06,A,8640,A
USGS,5325000,42452.19,CDT,8.06,A,8640,A
USGS,5325000,42452.20,CDT,8.07,A,8650,A
USGS,5325000,42452.21,CDT,8.06,A,8640,A
USGS,5325000,42452.22,CDT,8.06,A,8640,A
USGS,5325000,42452.23,CDT,8.06,A,8640,A
USGS,5325000,42452.24,CDT,8.06,A,8640,A
USGS,5325000,42452.25,CDT,8.06,A,8640,A
USGS,5325000,42452.26,CDT,8.06,A,8640,A
USGS,5325000,42452.27,CDT,8.05,A,8620,A
USGS,5325000,42452.28,CDT,8.06,A,8640,A
USGS,5325000,42452.29,CDT,8.05,A,8620,A
USGS,5325000,42452.30,CDT,8.05,A,8620,A
USGS,5325000,42452.31,CDT,8.05,A,8620,A
USGS,5325000,42452.32,CDT,8.05,A,8620,A
USGS,5325000,42452.33,CDT,8.05,A,8620,A
USGS,5325000,42452.34,CDT,8.06,A,8640,A
USGS,5325000,42452.35,CDT,8.05,A,8620,A
USGS,5325000,42452.36,CDT,8.05,A,8620,A
USGS,5325000,42452.38,CDT,8.06,A,8640,A
USGS,5325000,42452.39,CDT,8.05,A,8620,A
USGS,5325000,42452.40,CDT,8.04,A,8600,A
USGS,5325000,42452.41,CDT,8.05,A,8620,A
USGS,5325000,42452.42,CDT,8.05,A,8620,A
USGS,5325000,42452.43,CDT,8.04,A,8600,A
USGS,5325000,42452.44,CDT,8.04,A,8600,A
USGS,5325000,42452.45,CDT,8.04,A,8600,A
USGS,5325000,42452.46,CDT,8.04,A,8600,A
USGS,5325000,42452.47,CDT,8.02,A,8570,A
USGS,5325000,42452.48,CDT,8.02,A,8570,A
USGS,5325000,42452.49,CDT,8.02,A,8570,A
USGS,5325000,42452.50,CDT,8.02,A,8570,A
USGS,5325000,42452.51,CDT,8.01,A,8550,A
USGS,5325000,42452.52,CDT,8.03,A,8580,A
USGS,5325000,42452.53,CDT,8.03,A,8580,A
USGS,5325000,42452.54,CDT,8.03,A,8580,A
USGS,5325000,42452.55,CDT,8.05,A,8620,A
USGS,5325000,42452.56,CDT,8.05,A,8620,A
USGS,5325000,42452.57,CDT,8.05,A,8620,A
USGS,5325000,42452.58,CDT,8.05,A,8620,A
USGS,5325000,42452.59,CDT,8.05,A,8620,A
USGS,5325000,42452.60,CDT,8.06,A,8640,A
USGS,5325000,42452.61,CDT,8.05,A,8620,A
USGS,5325000,42452.63,CDT,8.05,A,8620,A
USGS,5325000,42452.64,CDT,8.05,A,8620,A
USGS,5325000,42452.65,CDT,8.05,A,8620,A
USGS,5325000,42452.66,CDT,8.05,A,8620,A
USGS,5325000,42452.67,CDT,8.05,A,8620,A
USGS,5325000,42452.68,CDT,8.05,A,8620,A
USGS,5325000,42452.69,CDT,8.04,A,8600,A
USGS,5325000,42452.70,CDT,8.05,A,8620,A
USGS,5325000,42452.71,CDT,8.05,A,8620,A
USGS,5325000,42452.72,CDT,8.03,A,8580,A
USGS,5325000,42452.73,CDT,8.04,A,8600,A
USGS,5325000,42452.74,CDT,8.04,A,8600,A
USGS,5325000,42452.75,CDT,8.03,A,8580,A
USGS,5325000,42452.76,CDT,8.03,A,8580,A
USGS,5325000,42452.77,CDT,8.04,A,8600,A
USGS,5325000,42452.78,CDT,8.04,A,8600,A
USGS,5325000,42452.79,CDT,8.03,A,8580,A
USGS,5325000,42452.80,CDT,8.03,A,8580,A
USGS,5325000,42452.81,CDT,8.02,A,8570,A
USGS,5325000,42452.82,CDT,8.03,A,8580,A
USGS,5325000,42452.83,CDT,8.02,A,8570,A
USGS,5325000,42452.84,CDT,8.01,A,8550,A
USGS,5325000,42452.85,CDT,8.02,A,8570,A
USGS,5325000,42452.86,CDT,8.01,A,8550,A
USGS,5325000,42452.88,CDT,8.01,A,8550,A
USGS,5325000,42452.89,CDT,8,A,8530,A
USGS,5325000,42452.90,CDT,8,A,8530,A
USGS,5325000,42452.92,CDT,7.99,A,8520,A
USGS,5325000,42452.93,CDT,7.99,A,8520,A
USGS,5325000,42452.94,CDT,7.99,A,8520,A
USGS,5325000,42452.95,CDT,7.98,A,8500,A
USGS,5325000,42452.96,CDT,7.98,A,8500,A
USGS,5325000,42452.97,CDT,7.97,A,8480,A
USGS,5325000,42452.98,CDT,7.96,A,8470,A
USGS,5325000,42452.99,CDT,7.96,A,8470,A
USGS,5325000,42453.00,CDT,7.97,A,8480,A
USGS,5325000,42453.01,CDT,7.97,A,8480,A
USGS,5325000,42453.02,CDT,7.98,A,8500,A
USGS,5325000,42453.03,CDT,7.96,A,8470,A
USGS,5325000,42453.04,CDT,7.97,A,8480,A
USGS,5325000,42453.05,CDT,7.97,A,8480,A
USGS,5325000,42453.06,CDT,7.97,A,8480,A
USGS,5325000,42453.07,CDT,7.97,A,8480,A
USGS,5325000,42453.08,CDT,7.97,A,8480,A
USGS,5325000,42453.09,CDT,7.98,A,8500,A
USGS,5325000,42453.10,CDT,7.97,A,8480,A
USGS,5325000,42453.11,CDT,7.97,A,8480,A
USGS,5325000,42453.13,CDT,7.97,A,8480,A
USGS,5325000,42453.14,CDT,7.97,A,8480,A
USGS,5325000,42453.15,CDT,7.97,A,8480,A
USGS,5325000,42453.16,CDT,7.97,A,8480,A
USGS,5325000,42453.17,CDT,7.97,A,8480,A
USGS,5325000,42453.18,CDT,7.97,A,8480,A
USGS,5325000,42453.19,CDT,7.97,A,8480,A
USGS,5325000,42453.20,CDT,7.97,A,8480,A
USGS,5325000,42453.21,CDT,7.96,A,8470,A
USGS,5325000,42453.22,CDT,7.96,A,8470,A
USGS,5325000,42453.23,CDT,7.97,A,8480,A
USGS,5325000,42453.24,CDT,7.96,A,8470,A
USGS,5325000,42453.25,CDT,7.96,A,8470,A
USGS,5325000,42453.26,CDT,7.96,A,8470,A
USGS,5325000,42453.27,CDT,7.96,A,8470,A
USGS,5325000,42453.28,CDT,7.97,A,8480,A
USGS,5325000,42453.29,CDT,7.97,A,8480,A
USGS,5325000,42453.30,CDT,7.96,A,8470,A
USGS,5325000,42453.31,CDT,7.95,A,8470,A
USGS,5325000,42453.32,CDT,7.96,A,8470,A
USGS,5325000,42453.33,CDT,7.95,A,8470,A
USGS,5325000,42453.34,CDT,7.95,A,8470,A
USGS,5325000,42453.35,CDT,7.95,A,8470,A
USGS,5325000,42453.36,CDT,7.95,A,8470,A
USGS,5325000,42453.38,CDT,7.95,A,8470,A
USGS,5325000,42453.39,CDT,7.95,A,8470,A
USGS,5325000,42453.40,CDT,7.95,A,8470,A
USGS,5325000,42453.41,CDT,7.94,A,8450,A
USGS,5325000,42453.42,CDT,7.94,A,8450,A
USGS,5325000,42453.43,CDT,7.94,A,8450,A
USGS,5325000,42453.44,CDT,7.94,A,8450,A
USGS,5325000,42453.45,CDT,7.93,A,8430,A
USGS,5325000,42453.46,CDT,7.94,A,8450,A
USGS,5325000,42453.47,CDT,7.94,A,8450,A
USGS,5325000,42453.48,CDT,7.94,A,8450,A
USGS,5325000,42453.49,CDT,7.95,A,8470,A
USGS,5325000,42453.50,CDT,7.94,A,8450,A
USGS,5325000,42453.51,CDT,7.95,A,8470,A
USGS,5325000,42453.52,CDT,7.94,A,8450,A
USGS,5325000,42453.53,CDT,7.94,A,8450,A
USGS,5325000,42453.54,CDT,7.95,A,8470,A
USGS,5325000,42453.55,CDT,7.95,A,8470,A
USGS,5325000,42453.56,CDT,7.95,A,8470,A
USGS,5325000,42453.57,CDT,7.94,A,8450,A
USGS,5325000,42453.58,CDT,7.95,A,8470,A
USGS,5325000,42453.59,CDT,7.95,A,8470,A
USGS,5325000,42453.60,CDT,7.94,A,8450,A
USGS,5325000,42453.61,CDT,7.94,A,8450,A
USGS,5325000,42453.63,CDT,7.93,A,8430,A
USGS,5325000,42453.64,CDT,7.93,A,8430,A
USGS,5325000,42453.65,CDT,7.92,A,8420,A
USGS,5325000,42453.66,CDT,7.91,A,8400,A
USGS,5325000,42453.67,CDT,7.9,A,8380,A
USGS,5325000,42453.68,CDT,7.9,A,8380,A
USGS,5325000,42453.69,CDT,7.9,A,8380,A
USGS,5325000,42453.70,CDT,7.89,A,8360,A
USGS,5325000,42453.71,CDT,7.88,A,8350,A
USGS,5325000,42453.72,CDT,7.88,A,8350,A
USGS,5325000,42453.73,CDT,7.88,A,8350,A
USGS,5325000,42453.74,CDT,7.87,A,8330,A
USGS,5325000,42453.75,CDT,7.87,A,8330,A
USGS,5325000,42453.76,CDT,7.87,A,8330,A
USGS,5325000,42453.77,CDT,7.86,A,8310,A
USGS,5325000,42453.78,CDT,7.86,A,8310,A
USGS,5325000,42453.79,CDT,7.85,A,8300,A
USGS,5325000,42453.80,CDT,7.85,A,8300,A
USGS,5325000,42453.81,CDT,7.85,A,8300,A
USGS,5325000,42453.82,CDT,7.85,A,8300,A
USGS,5325000,42453.83,CDT,7.84,A,8280,A
USGS,5325000,42453.84,CDT,7.84,A,8280,A
USGS,5325000,42453.85,CDT,7.84,A,8280,A
USGS,5325000,42453.86,CDT,7.84,A,8280,A
USGS,5325000,42453.88,CDT,7.83,A,8260,A
USGS,5325000,42453.89,CDT,7.82,A,8260,A
USGS,5325000,42453.90,CDT,7.82,A,8260,A
USGS,5325000,42453.91,CDT,7.82,A,8260,A
USGS,5325000,42453.92,CDT,7.81,A,8250,A
USGS,5325000,42453.93,CDT,7.8,A,8230,A
USGS,5325000,42453.94,CDT,7.8,A,8230,A
USGS,5325000,42453.95,CDT,7.8,A,8230,A
USGS,5325000,42453.96,CDT,7.79,A,8210,A
USGS,5325000,42453.97,CDT,7.8,A,8230,A
USGS,5325000,42453.98,CDT,7.79,A,8210,A
USGS,5325000,42453.99,CDT,7.79,A,8210,A
USGS,5325000,42454.00,CDT,7.79,A,8210,A
USGS,5325000,42454.01,CDT,7.8,A,8230,A
USGS,5325000,42454.02,CDT,7.78,A,8200,A
USGS,5325000,42454.03,CDT,7.78,A,8200,A
USGS,5325000,42454.04,CDT,7.78,A,8200,A
USGS,5325000,42454.05,CDT,7.77,A,8180,A
USGS,5325000,42454.06,CDT,7.76,A,8170,A
USGS,5325000,42454.07,CDT,7.76,A,8170,A
USGS,5325000,42454.08,CDT,7.76,A,8170,A
USGS,5325000,42454.09,CDT,7.76,A,8170,A
USGS,5325000,42454.10,CDT,7.76,A,8170,A
USGS,5325000,42454.11,CDT,7.75,A,8150,A
USGS,5325000,42454.13,CDT,7.75,A,8150,A
USGS,5325000,42454.14,CDT,7.75,A,8150,A
USGS,5325000,42454.15,CDT,7.75,A,8150,A
USGS,5325000,42454.16,CDT,7.74,A,8130,A
USGS,5325000,42454.17,CDT,7.74,A,8130,A
USGS,5325000,42454.18,CDT,7.73,A,8120,A
USGS,5325000,42454.19,CDT,7.73,A,8120,A
USGS,5325000,42454.20,CDT,7.72,A,8100,A
USGS,5325000,42454.21,CDT,7.73,A,8120,A
USGS,5325000,42454.22,CDT,7.72,A,8100,A
USGS,5325000,42454.23,CDT,7.72,A,8100,A
USGS,5325000,42454.24,CDT,7.71,A,8080,A
USGS,5325000,42454.26,CDT,7.71,A,8080,A
USGS,5325000,42454.27,CDT,7.71,A,8080,A
USGS,5325000,42454.28,CDT,7.71,A,8080,A
USGS,5325000,42454.29,CDT,7.7,A,8070,A
USGS,5325000,42454.30,CDT,7.7,A,8070,A
USGS,5325000,42454.31,CDT,7.7,A,8070,A
USGS,5325000,42454.32,CDT,7.7,A,8070,A
USGS,5325000,42454.33,CDT,7.69,A,8070,A
USGS,5325000,42454.34,CDT,7.69,A,8070,A
USGS,5325000,42454.35,CDT,7.69,A,8070,A
USGS,5325000,42454.36,CDT,7.68,A,8050,A
USGS,5325000,42454.38,CDT,7.67,A,8030,A
USGS,5325000,42454.39,CDT,7.68,A,8050,A
USGS,5325000,42454.40,CDT,7.67,A,8030,A
USGS,5325000,42454.41,CDT,7.66,A,8020,A
USGS,5325000,42454.42,CDT,7.66,A,8020,A
USGS,5325000,42454.43,CDT,7.66,A,8020,A
USGS,5325000,42454.44,CDT,7.66,A,8020,A
USGS,5325000,42454.45,CDT,7.65,A,8000,A
USGS,5325000,42454.46,CDT,7.64,A,7980,A
USGS,5325000,42454.47,CDT,7.64,A,7980,A
USGS,5325000,42454.48,CDT,7.63,A,7970,A
USGS,5325000,42454.49,CDT,7.6,A,7920,A
USGS,5325000,42454.50,CDT,7.6,A,7920,A
USGS,5325000,42454.51,CDT,7.6,A,7920,A
USGS,5325000,42454.52,CDT,7.6,A,7920,A
USGS,5325000,42454.53,CDT,7.59,A,7900,A
USGS,5325000,42454.54,CDT,7.59,A,7900,A
USGS,5325000,42454.55,CDT,7.59,A,7900,A
USGS,5325000,42454.56,CDT,7.59,A,7900,A
USGS,5325000,42454.57,CDT,7.59,A,7900,A
USGS,5325000,42454.58,CDT,7.6,A,7920,A
USGS,5325000,42454.59,CDT,7.6,A,7920,A
USGS,5325000,42454.60,CDT,7.6,A,7920,A
USGS,5325000,42454.61,CDT,7.61,A,7940,A
USGS,5325000,42454.63,CDT,7.6,A,7920,A
USGS,5325000,42454.64,CDT,7.61,A,7940,A
USGS,5325000,42454.65,CDT,7.61,A,7940,A
USGS,5325000,42454.66,CDT,7.61,A,7940,A
USGS,5325000,42454.67,CDT,7.6,A,7920,A
USGS,5325000,42454.68,CDT,7.61,A,7940,A
USGS,5325000,42454.69,CDT,7.6,A,7920,A
USGS,5325000,42454.70,CDT,7.6,A,7920,A
USGS,5325000,42454.71,CDT,7.61,A,7940,A
USGS,5325000,42454.72,CDT,7.61,A,7940,A
USGS,5325000,42454.73,CDT,7.6,A,7920,A
USGS,5325000,42454.74,CDT,7.6,A,7920,A
USGS,5325000,42454.75,CDT,7.61,A,7940,A
USGS,5325000,42454.76,CDT,7.61,A,7940,A
USGS,5325000,42454.77,CDT,7.61,A,7940,A
USGS,5325000,42454.78,CDT,7.6,A,7920,A
USGS,5325000,42454.79,CDT,7.61,A,7940,A
USGS,5325000,42454.80,CDT,7.61,A,7940,A
USGS,5325000,42454.81,CDT,7.59,A,7900,A
USGS,5325000,42454.82,CDT,7.59,A,7900,A
USGS,5325000,42454.83,CDT,7.57,A,7870,A
USGS,5325000,42454.84,CDT,7.58,A,7890,A
USGS,5325000,42454.85,CDT,7.57,A,7870,A
USGS,5325000,42454.86,CDT,7.56,A,7850,A
USGS,5325000,42454.88,CDT,7.56,A,7850,A
USGS,5325000,42454.89,CDT,7.56,A,7850,A
USGS,5325000,42454.90,CDT,7.55,A,7850,A
USGS,5325000,42454.91,CDT,7.55,A,7850,A
USGS,5325000,42454.92,CDT,7.55,A,7850,A
USGS,5325000,42454.93,CDT,7.53,A,7820,A
USGS,5325000,42454.94,CDT,7.53,A,7820,A
USGS,5325000,42454.95,CDT,7.53,A,7820,A
USGS,5325000,42454.96,CDT,7.53,A,7820,A
USGS,5325000,42454.97,CDT,7.54,A,7840,A
USGS,5325000,42454.98,CDT,7.53,A,7820,A
USGS,5325000,42454.99,CDT,7.52,A,7810,A
USGS,5325000,42455.00,CDT,7.52,A,7810,A
USGS,5325000,42455.01,CDT,7.52,A,7810,A
USGS,5325000,42455.02,CDT,7.51,A,7790,A
USGS,5325000,42455.03,CDT,7.51,A,7790,A
USGS,5325000,42455.04,CDT,7.5,A,7770,A
USGS,5325000,42455.05,CDT,7.51,A,7790,A
USGS,5325000,42455.06,CDT,7.49,A,7760,A
USGS,5325000,42455.07,CDT,7.49,A,7760,A
USGS,5325000,42455.08,CDT,7.49,A,7760,A
USGS,5325000,42455.09,CDT,7.5,A,7770,A
USGS,5325000,42455.11,CDT,7.49,A,7760,A
USGS,5325000,42455.13,CDT,7.48,A,7740,A
USGS,5325000,42455.14,CDT,7.48,A,7740,A
USGS,5325000,42455.15,CDT,7.48,A,7740,A
USGS,5325000,42455.16,CDT,7.48,A,7740,A
USGS,5325000,42455.17,CDT,7.48,A,7740,A
USGS,5325000,42455.18,CDT,7.48,A,7740,A
USGS,5325000,42455.19,CDT,7.48,A,7740,A
USGS,5325000,42455.20,CDT,7.48,A,7740,A
USGS,5325000,42455.21,CDT,7.47,A,7730,A
USGS,5325000,42455.22,CDT,7.48,A,7740,A
USGS,5325000,42455.23,CDT,7.47,A,7730,A
USGS,5325000,42455.24,CDT,7.47,A,7730,A
USGS,5325000,42455.25,CDT,7.46,A,7710,A
USGS,5325000,42455.26,CDT,7.46,A,7710,A
USGS,5325000,42455.27,CDT,7.47,A,7730,A
USGS,5325000,42455.28,CDT,7.47,A,7730,A
USGS,5325000,42455.29,CDT,7.47,A,7730,A
USGS,5325000,42455.30,CDT,7.46,A,7710,A
USGS,5325000,42455.31,CDT,7.47,A,7730,A
USGS,5325000,42455.32,CDT,7.46,A,7710,A
USGS,5325000,42455.33,CDT,7.46,A,7710,A
USGS,5325000,42455.34,CDT,7.46,A,7710,A
USGS,5325000,42455.35,CDT,7.46,A,7710,A
USGS,5325000,42455.36,CDT,7.46,A,7710,A
USGS,5325000,42455.38,CDT,7.45,A,7690,A
USGS,5325000,42455.39,CDT,7.44,A,7680,A
USGS,5325000,42455.40,CDT,7.45,A,7690,A
USGS,5325000,42455.41,CDT,7.44,A,7680,A
USGS,5325000,42455.42,CDT,7.44,A,7680,A
USGS,5325000,42455.43,CDT,7.44,A,7680,A
USGS,5325000,42455.44,CDT,7.44,A,7680,A
USGS,5325000,42455.45,CDT,7.44,A,7680,A
USGS,5325000,42455.46,CDT,7.43,A,7660,A
USGS,5325000,42455.47,CDT,7.43,A,7660,A
USGS,5325000,42455.48,CDT,7.43,A,7660,A
USGS,5325000,42455.49,CDT,7.43,A,7660,A
USGS,5325000,42455.50,CDT,7.42,A,7660,A
USGS,5325000,42455.51,CDT,7.42,A,7660,A
USGS,5325000,42455.52,CDT,7.42,A,7660,A
USGS,5325000,42455.53,CDT,7.41,A,7650,A
USGS,5325000,42455.54,CDT,7.43,A,7660,A
USGS,5325000,42455.55,CDT,7.43,A,7660,A
