agency_cd,site_no,datetime,tz_cd,discharge,approval_discharge,gage_height,approval_gage
USGS,5331000,42527.43,CDT,24100,A,4.86,A
USGS,5331000,42527.44,CDT,24700,A,4.86,A
USGS,5331000,42527.45,CDT,22900,A,4.86,A
USGS,5331000,42527.46,CDT,23300,A,4.84,A
USGS,5331000,42527.47,CDT,23300,A,4.84,A
USGS,5331000,42527.48,CDT,23300,A,4.85,A
USGS,5331000,42527.49,CDT,23900,A,4.79,A
USGS,5331000,42527.50,CDT,23300,A,4.84,A
USGS,5331000,42527.51,CDT,23500,A,4.82,A
USGS,5331000,42527.52,CDT,23400,A,4.84,A
USGS,5331000,42527.53,CDT,23800,A,4.83,A
USGS,5331000,42527.54,CDT,23800,A,4.84,A
USGS,5331000,42527.55,CDT,23500,A,4.84,A
USGS,5331000,42527.56,CDT,23500,A,4.83,A
USGS,5331000,42527.57,CDT,23300,A,4.84,A
USGS,5331000,42527.58,CDT,23400,A,4.81,A
USGS,5331000,42527.59,CDT,23400,A,4.81,A
USGS,5331000,42527.60,CDT,24200,A,4.81,A
USGS,5331000,42527.61,CDT,24300,A,4.82,A
USGS,5331000,42527.63,CDT,23900,A,4.85,A
USGS,5331000,42527.64,CDT,23500,A,4.81,A
USGS,5331000,42527.65,CDT,23900,A,4.76,A
USGS,5331000,42527.66,CDT,23700,A,4.82,A
USGS,5331000,42527.67,CDT,23600,A,4.82,A
USGS,5331000,42527.68,CDT,23200,A,4.83,A
USGS,5331000,42527.69,CDT,23400,A,4.81,A
USGS,5331000,42527.70,CDT,23500,A,4.83,A
USGS,5331000,42527.71,CDT,23400,A,4.81,A
USGS,5331000,42527.72,CDT,24100,A,4.82,A
USGS,5331000,42527.73,CDT,24000,A,4.82,A
USGS,5331000,42527.74,CDT,23600,A,4.82,A
USGS,5331000,42527.75,CDT,24500,A,4.83,A
USGS,5331000,42527.76,CDT,23900,A,4.83,A
USGS,5331000,42527.77,CDT,24000,A,4.82,A
USGS,5331000,42527.78,CDT,23900,A,4.8,A
USGS,5331000,42527.79,CDT,23800,A,4.81,A
USGS,5331000,42527.80,CDT,23600,A,4.79,A
USGS,5331000,42527.81,CDT,23700,A,4.82,A
USGS,5331000,42527.82,CDT,23300,A,4.81,A
USGS,5331000,42527.83,CDT,23800,A,4.83,A
USGS,5331000,42527.84,CDT,24000,A,4.82,A
USGS,5331000,42527.85,CDT,23800,A,4.82,A
USGS,5331000,42527.86,CDT,23400,A,4.81,A
USGS,5331000,42527.88,CDT,23600,A,4.82,A
USGS,5331000,42527.89,CDT,23900,A,4.8,A
USGS,5331000,42527.90,CDT,23600,A,4.82,A
USGS,5331000,42527.91,CDT,23800,A,4.82,A
USGS,5331000,42527.92,CDT,24000,A,4.82,A
USGS,5331000,42527.93,CDT,24100,A,4.81,A
USGS,5331000,42527.94,CDT,24000,A,4.82,A
USGS,5331000,42527.95,CDT,23600,A,4.8,A
USGS,5331000,42527.96,CDT,23900,A,4.81,A
USGS,5331000,42527.97,CDT,23300,A,4.81,A
USGS,5331000,42527.98,CDT,24200,A,4.8,A
USGS,5331000,42527.99,CDT,23800,A,4.82,A
USGS,5331000,42528.00,CDT,23700,A,4.81,A
USGS,5331000,42528.01,CDT,24200,A,4.8,A
USGS,5331000,42528.02,CDT,23900,A,4.8,A
USGS,5331000,42528.03,CDT,23800,A,4.8,A
USGS,5331000,42528.04,CDT,23600,A,4.8,A
USGS,5331000,42528.05,CDT,23600,A,4.8,A
USGS,5331000,42528.06,CDT,23900,A,4.8,A
USGS,5331000,42528.07,CDT,23500,A,4.78,A
USGS,5331000,42528.08,CDT,23700,A,4.79,A
USGS,5331000,42528.09,CDT,23300,A,4.79,A
USGS,5331000,42528.10,CDT,23500,A,4.79,A
USGS,5331000,42528.11,CDT,23500,A,4.8,A
USGS,5331000,42528.13,CDT,23700,A,4.79,A
USGS,5331000,42528.14,CDT,23700,A,4.79,A
USGS,5331000,42528.15,CDT,23300,A,4.81,A
USGS,5331000,42528.16,CDT,23800,A,4.78,A
USGS,5331000,42528.17,CDT,23400,A,4.79,A
USGS,5331000,42528.18,CDT,23500,A,4.79,A
USGS,5331000,42528.19,CDT,23000,A,4.78,A
USGS,5331000,42528.20,CDT,23500,A,4.79,A
USGS,5331000,42528.21,CDT,23300,A,4.79,A
USGS,5331000,42528.22,CDT,23000,A,4.79,A
USGS,5331000,42528.23,CDT,22800,A,4.8,A
USGS,5331000,42528.24,CDT,23300,A,4.79,A
USGS,5331000,42528.25,CDT,24000,A,4.78,A
USGS,5331000,42528.26,CDT,22500,A,4.77,A
USGS,5331000,42528.27,CDT,23600,A,4.79,A
USGS,5331000,42528.28,CDT,23500,A,4.76,A
USGS,5331000,42528.29,CDT,23500,A,4.77,A
USGS,5331000,42528.30,CDT,23400,A,4.77,A
USGS,5331000,42528.31,CDT,23100,A,4.77,A
USGS,5331000,42528.32,CDT,23100,A,4.76,A
USGS,5331000,42528.33,CDT,23300,A,4.75,A
USGS,5331000,42528.34,CDT,23700,A,4.79,A
USGS,5331000,42528.35,CDT,23500,A,4.77,A
USGS,5331000,42528.36,CDT,23200,A,4.76,A
USGS,5331000,42528.38,CDT,23900,A,4.76,A
USGS,5331000,42528.39,CDT,23700,A,4.75,A
USGS,5331000,42528.40,CDT,23700,A,4.76,A
USGS,5331000,42528.41,CDT,23400,A,4.76,A
USGS,5331000,42528.42,CDT,23400,A,4.75,A
USGS,5331000,42528.43,CDT,23800,A,4.75,A
USGS,5331000,42528.44,CDT,23700,A,4.74,A
USGS,5331000,42528.45,CDT,23700,A,4.74,A
USGS,5331000,42528.46,CDT,23300,A,4.72,A
USGS,5331000,42528.47,CDT,23400,A,4.73,A
USGS,5331000,42528.48,CDT,23600,A,4.73,A
USGS,5331000,42528.49,CDT,23400,A,4.73,A
USGS,5331000,42528.50,CDT,23300,A,4.75,A
USGS,5331000,42528.51,CDT,23600,A,4.72,A
USGS,5331000,42528.52,CDT,23800,A,4.73,A
USGS,5331000,42528.53,CDT,23100,A,4.73,A
USGS,5331000,42528.54,CDT,22900,A,4.71,A
USGS,5331000,42528.55,CDT,23200,A,4.72,A
USGS,5331000,42528.56,CDT,23100,A,4.73,A
USGS,5331000,42528.57,CDT,23100,A,4.72,A
USGS,5331000,42528.58,CDT,22900,A,4.7,A
USGS,5331000,42528.59,CDT,23400,A,4.73,A
USGS,5331000,42528.60,CDT,23100,A,4.73,A
USGS,5331000,42528.61,CDT,23000,A,4.72,A
USGS,5331000,42528.63,CDT,23100,A,4.73,A
USGS,5331000,42528.64,CDT,23500,A,4.71,A
USGS,5331000,42528.65,CDT,23500,A,4.71,A
USGS,5331000,42528.66,CDT,23000,A,4.73,A
USGS,5331000,42528.67,CDT,22600,A,4.72,A
USGS,5331000,42528.68,CDT,23500,A,4.71,A
USGS,5331000,42528.69,CDT,22800,A,4.69,A
USGS,5331000,42528.70,CDT,22800,A,4.68,A
USGS,5331000,42528.71,CDT,23100,A,4.69,A
USGS,5331000,42528.72,CDT,23200,A,4.72,A
USGS,5331000,42528.73,CDT,22500,A,4.71,A
USGS,5331000,42528.74,CDT,23200,A,4.69,A
USGS,5331000,42528.75,CDT,22900,A,4.7,A
USGS,5331000,42528.80,CDT,22500,A,4.71,A
USGS,5331000,42528.81,CDT,22900,A,4.71,A
USGS,5331000,42528.82,CDT,23200,A,4.71,A
USGS,5331000,42528.83,CDT,22500,A,4.72,A
USGS,5331000,42528.84,CDT,23400,A,4.7,A
USGS,5331000,42528.85,CDT,23500,A,4.72,A
USGS,5331000,42528.86,CDT,24100,A,4.71,A
USGS,5331000,42528.88,CDT,23100,A,4.71,A
USGS,5331000,42528.89,CDT,23100,A,4.73,A
USGS,5331000,42528.90,CDT,23000,A,4.72,A
USGS,5331000,42528.91,CDT,22300,A,4.71,A
USGS,5331000,42528.92,CDT,23000,A,4.73,A
USGS,5331000,42528.93,CDT,22700,A,4.71,A
USGS,5331000,42528.94,CDT,23200,A,4.73,A
USGS,5331000,42528.95,CDT,22700,A,4.72,A
USGS,5331000,42528.96,CDT,23000,A,4.72,A
USGS,5331000,42528.97,CDT,23000,A,4.72,A
USGS,5331000,42528.98,CDT,22800,A,4.73,A
USGS,5331000,42528.99,CDT,23100,A,4.72,A
USGS,5331000,42529.00,CDT,23000,A,4.73,A
USGS,5331000,42529.01,CDT,22500,A,4.72,A
USGS,5331000,42529.02,CDT,22500,A,4.72,A
USGS,5331000,42529.03,CDT,23100,A,4.74,A
USGS,5331000,42529.04,CDT,22700,A,4.71,A
USGS,5331000,42529.05,CDT,23200,A,4.75,A
USGS,5331000,42529.06,CDT,22900,A,4.7,A
USGS,5331000,42529.07,CDT,22900,A,4.71,A
USGS,5331000,42529.08,CDT,23300,A,4.7,A
USGS,5331000,42529.09,CDT,23200,A,4.72,A
USGS,5331000,42529.10,CDT,22500,A,4.7,A
USGS,5331000,42529.11,CDT,23000,A,4.7,A
USGS,5331000,42529.13,CDT,22900,A,4.7,A
USGS,5331000,42529.14,CDT,23400,A,4.71,A
USGS,5331000,42529.15,CDT,22800,A,4.7,A
USGS,5331000,42529.16,CDT,23000,A,4.71,A
USGS,5331000,42529.17,CDT,22800,A,4.7,A
USGS,5331000,42529.18,CDT,22600,A,4.7,A
USGS,5331000,42529.19,CDT,22600,A,4.7,A
USGS,5331000,42529.20,CDT,23300,A,4.69,A
USGS,5331000,42529.21,CDT,22900,A,4.69,A
USGS,5331000,42529.22,CDT,22900,A,4.69,A
USGS,5331000,42529.23,CDT,22600,A,4.7,A
USGS,5331000,42529.24,CDT,23300,A,4.69,A
USGS,5331000,42529.25,CDT,23000,A,4.71,A
USGS,5331000,42529.26,CDT,23200,A,4.67,A
USGS,5331000,42529.27,CDT,22700,A,4.68,A
USGS,5331000,42529.28,CDT,22300,A,4.69,A
USGS,5331000,42529.29,CDT,23700,A,4.66,A
USGS,5331000,42529.30,CDT,23800,A,4.72,A
USGS,5331000,42529.31,CDT,23900,A,4.75,A
USGS,5331000,42529.32,CDT,23400,A,4.76,A
USGS,5331000,42529.33,CDT,23600,A,4.78,A
USGS,5331000,42529.34,CDT,23500,A,4.75,A
USGS,5331000,42529.35,CDT,23400,A,4.75,A
USGS,5331000,42529.36,CDT,23500,A,4.75,A
USGS,5331000,42529.38,CDT,23200,A,4.77,A
USGS,5331000,42529.39,CDT,23100,A,4.76,A
USGS,5331000,42529.40,CDT,23100,A,4.75,A
USGS,5331000,42529.41,CDT,22900,A,4.75,A
USGS,5331000,42529.42,CDT,23000,A,4.76,A
USGS,5331000,42529.43,CDT,23000,A,4.73,A
USGS,5331000,42529.44,CDT,23900,A,4.79,A
USGS,5331000,42529.45,CDT,23600,A,4.8,A
USGS,5331000,42529.46,CDT,23900,A,4.79,A
USGS,5331000,42529.51,CDT,25200,A,4.75,A
USGS,5331000,42529.52,CDT,23000,A,4.78,A
USGS,5331000,42529.53,CDT,23800,A,4.77,A
USGS,5331000,42529.54,CDT,22800,A,4.78,A
USGS,5331000,42529.55,CDT,22200,A,4.77,A
USGS,5331000,42529.56,CDT,22400,A,4.72,A
USGS,5331000,42529.57,CDT,22200,A,4.72,A
USGS,5331000,42529.58,CDT,21800,A,4.72,A
USGS,5331000,42529.59,CDT,22500,A,4.72,A
USGS,5331000,42529.60,CDT,22200,A,4.72,A
USGS,5331000,42529.61,CDT,22200,A,4.72,A
USGS,5331000,42529.63,CDT,21400,A,4.67,A
USGS,5331000,42529.64,CDT,21600,A,4.66,A
USGS,5331000,42529.65,CDT,21600,A,4.64,A
USGS,5331000,42529.66,CDT,21900,A,4.65,A
USGS,5331000,42529.67,CDT,21300,A,4.63,A
USGS,5331000,42529.68,CDT,21400,A,4.6,A
USGS,5331000,42529.69,CDT,21700,A,4.61,A
USGS,5331000,42529.70,CDT,21800,A,4.63,A
USGS,5331000,42529.71,CDT,21200,A,4.62,A
USGS,5331000,42529.72,CDT,21300,A,4.6,A
USGS,5331000,42529.73,CDT,21400,A,4.61,A
USGS,5331000,42529.74,CDT,21400,A,4.6,A
USGS,5331000,42529.75,CDT,21600,A,4.59,A
USGS,5331000,42529.76,CDT,21600,A,4.6,A
USGS,5331000,42529.77,CDT,21800,A,4.6,A
USGS,5331000,42529.78,CDT,23000,A,4.57,A
USGS,5331000,42529.79,CDT,22100,A,4.58,A
USGS,5331000,42529.80,CDT,21900,A,4.6,A
USGS,5331000,42529.81,CDT,22100,A,4.58,A
USGS,5331000,42529.82,CDT,21900,A,4.58,A
USGS,5331000,42529.83,CDT,21900,A,4.57,A
USGS,5331000,42529.84,CDT,22000,A,4.57,A
USGS,5331000,42529.85,CDT,21600,A,4.57,A
USGS,5331000,42529.86,CDT,22000,A,4.54,A
USGS,5331000,42529.88,CDT,21900,A,4.56,A
USGS,5331000,42529.89,CDT,21700,A,4.55,A
USGS,5331000,42529.90,CDT,21900,A,4.54,A
USGS,5331000,42529.91,CDT,21900,A,4.52,A
USGS,5331000,42529.92,CDT,22200,A,4.51,A
USGS,5331000,42529.93,CDT,21800,A,4.51,A
USGS,5331000,42529.94,CDT,21900,A,4.49,A
USGS,5331000,42529.95,CDT,22000,A,4.5,A
USGS,5331000,42529.96,CDT,21200,A,4.49,A
USGS,5331000,42529.97,CDT,21700,A,4.5,A
USGS,5331000,42529.98,CDT,20900,A,4.49,A
USGS,5331000,42529.99,CDT,21800,A,4.47,A
USGS,5331000,42530.00,CDT,21600,A,4.47,A
USGS,5331000,42530.01,CDT,21700,A,4.47,A
USGS,5331000,42530.02,CDT,22300,A,4.47,A
USGS,5331000,42530.03,CDT,21800,A,4.47,A
USGS,5331000,42530.04,CDT,21800,A,4.47,A
USGS,5331000,42530.05,CDT,21300,A,4.46,A
USGS,5331000,42530.06,CDT,21800,A,4.44,A
USGS,5331000,42530.07,CDT,22000,A,4.46,A
USGS,5331000,42530.08,CDT,21200,A,4.44,A
USGS,5331000,42530.09,CDT,21200,A,4.44,A
USGS,5331000,42530.10,CDT,21600,A,4.45,A
USGS,5331000,42530.11,CDT,21400,A,4.45,A
USGS,5331000,42530.13,CDT,21600,A,4.42,A
USGS,5331000,42530.14,CDT,21100,A,4.43,A
USGS,5331000,42530.15,CDT,21400,A,4.44,A
USGS,5331000,42530.16,CDT,21400,A,4.44,A
USGS,5331000,42530.17,CDT,20500,A,4.47,A
USGS,5331000,42530.18,CDT,21300,A,4.57,A
USGS,5331000,42530.19,CDT,20300,A,4.59,A
USGS,5331000,42530.20,CDT,21600,A,4.64,A
USGS,5331000,42530.21,CDT,22000,A,4.66,A
USGS,5331000,42530.22,CDT,23000,A,4.67,A
USGS,5331000,42530.23,CDT,23400,A,4.68,A
USGS,5331000,42530.24,CDT,23100,A,4.69,A
USGS,5331000,42530.25,CDT,23400,A,4.68,A
USGS,5331000,42530.26,CDT,23700,A,4.67,A
USGS,5331000,42530.27,CDT,23900,A,4.67,A
USGS,5331000,42530.28,CDT,23100,A,4.69,A
USGS,5331000,42530.29,CDT,23900,A,4.7,A
USGS,5331000,42530.30,CDT,23700,A,4.7,A
USGS,5331000,42530.31,CDT,23400,A,4.71,A
USGS,5331000,42530.32,CDT,23200,A,4.71,A
USGS,5331000,42530.33,CDT,23800,A,4.72,A
USGS,5331000,42530.34,CDT,23100,A,4.72,A
USGS,5331000,42530.35,CDT,23200,A,4.73,A
USGS,5331000,42530.36,CDT,23500,A,4.72,A
USGS,5331000,42530.38,CDT,23900,A,4.72,A
USGS,5331000,42530.39,CDT,23600,A,4.74,A
USGS,5331000,42530.40,CDT,23200,A,4.74,A
USGS,5331000,42530.41,CDT,23400,A,4.73,A
USGS,5331000,42530.42,CDT,23200,A,4.72,A
USGS,5331000,42530.43,CDT,23700,A,4.74,A
USGS,5331000,42530.44,CDT,23300,A,4.73,A
USGS,5331000,42530.45,CDT,22600,A,4.74,A
USGS,5331000,42530.46,CDT,22900,A,4.74,A
USGS,5331000,42530.47,CDT,23100,A,4.73,A
USGS,5331000,42530.48,CDT,23600,A,4.71,A
USGS,5331000,42530.49,CDT,22600,A,4.71,A
USGS,5331000,42530.50,CDT,22700,A,4.72,A
USGS,5331000,42530.51,CDT,22900,A,4.7,A
USGS,5331000,42530.52,CDT,23000,A,4.68,A
USGS,5331000,42530.53,CDT,23200,A,4.68,A
USGS,5331000,42530.54,CDT,22700,A,4.71,A
USGS,5331000,42530.55,CDT,23100,A,4.7,A
USGS,5331000,42530.56,CDT,22900,A,4.7,A
USGS,5331000,42530.57,CDT,22700,A,4.74,A
USGS,5331000,42530.58,CDT,23200,A,4.71,A
USGS,5331000,42530.59,CDT,22400,A,4.69,A
USGS,5331000,42530.60,CDT,22900,A,4.7,A
USGS,5331000,42530.61,CDT,23100,A,4.71,A
USGS,5331000,42530.63,CDT,22800,A,4.7,A
USGS,5331000,42530.64,CDT,22900,A,4.69,A
USGS,5331000,42530.65,CDT,21500,A,4.7,A
USGS,5331000,42530.66,CDT,23200,A,4.71,A
USGS,5331000,42530.67,CDT,22300,A,4.68,A
USGS,5331000,42530.68,CDT,22700,A,4.69,A
USGS,5331000,42530.69,CDT,22300,A,4.69,A
USGS,5331000,42530.70,CDT,22500,A,4.68,A
USGS,5331000,42530.71,CDT,21700,A,4.61,A
USGS,5331000,42530.72,CDT,20500,A,4.56,A
USGS,5331000,42530.73,CDT,22400,A,4.59,A
USGS,5331000,42530.74,CDT,21800,A,4.56,A
USGS,5331000,42530.75,CDT,21400,A,4.56,A
USGS,5331000,42530.76,CDT,21000,A,4.54,A
USGS,5331000,42530.77,CDT,20800,A,4.56,A
USGS,5331000,42530.78,CDT,21800,A,4.54,A
USGS,5331000,42530.79,CDT,21100,A,4.53,A
USGS,5331000,42530.80,CDT,21400,A,4.59,A
USGS,5331000,42530.81,CDT,21300,A,4.6,A
USGS,5331000,42530.82,CDT,21400,A,4.56,A
USGS,5331000,42530.83,CDT,22100,A,4.58,A
USGS,5331000,42530.84,CDT,22800,A,4.56,A
USGS,5331000,42530.85,CDT,21900,A,4.55,A
USGS,5331000,42530.86,CDT,21400,A,4.55,A
USGS,5331000,42530.88,CDT,21700,A,4.56,A
USGS,5331000,42530.89,CDT,22100,A,4.57,A
USGS,5331000,42530.90,CDT,22900,A,4.6,A
USGS,5331000,42530.91,CDT,22700,A,4.56,A
USGS,5331000,42530.92,CDT,22500,A,4.58,A
USGS,5331000,42530.93,CDT,21800,A,4.58,A
USGS,5331000,42530.94,CDT,22100,A,4.59,A
USGS,5331000,42530.95,CDT,22200,A,4.59,A
USGS,5331000,42530.96,CDT,21700,A,4.61,A
USGS,5331000,42530.97,CDT,22400,A,4.6,A
USGS,5331000,42530.98,CDT,21900,A,4.58,A
USGS,5331000,42530.99,CDT,21900,A,4.57,A
USGS,5331000,42531.00,CDT,21700,A,4.6,A
USGS,5331000,42531.01,CDT,21700,A,4.59,A
USGS,5331000,42531.02,CDT,21800,A,4.59,A
USGS,5331000,42531.03,CDT,21900,A,4.58,A
USGS,5331000,42531.04,CDT,21500,A,4.56,A
USGS,5331000,42531.05,CDT,21100,A,4.59,A
USGS,5331000,42531.06,CDT,22100,A,4.57,A
USGS,5331000,42531.07,CDT,21900,A,4.58,A
USGS,5331000,42531.08,CDT,22100,A,4.58,A
USGS,5331000,42531.09,CDT,22300,A,4.58,A
USGS,5331000,42531.10,CDT,22000,A,4.59,A
USGS,5331000,42531.11,CDT,22000,A,4.57,A
USGS,5331000,42531.13,CDT,22300,A,4.57,A
USGS,5331000,42531.14,CDT,22500,A,4.57,A
USGS,5331000,42531.15,CDT,22400,A,4.58,A
USGS,5331000,42531.16,CDT,22400,A,4.59,A
USGS,5331000,42531.17,CDT,22400,A,4.57,A
USGS,5331000,42531.18,CDT,22300,A,4.55,A
USGS,5331000,42531.19,CDT,21700,A,4.58,A
USGS,5331000,42531.20,CDT,22400,A,4.56,A
USGS,5331000,42531.21,CDT,22200,A,4.57,A
USGS,5331000,42531.22,CDT,22400,A,4.55,A
USGS,5331000,42531.23,CDT,22100,A,4.54,A
USGS,5331000,42531.24,CDT,22400,A,4.55,A
USGS,5331000,42531.25,CDT,22100,A,4.56,A
USGS,5331000,42531.26,CDT,22500,A,4.57,A
USGS,5331000,42531.27,CDT,23500,A,4.56,A
USGS,5331000,42531.28,CDT,22400,A,4.56,A
USGS,5331000,42531.29,CDT,22200,A,4.55,A
USGS,5331000,42531.30,CDT,22300,A,4.55,A
USGS,5331000,42531.31,CDT,21600,A,4.54,A
USGS,5331000,42531.32,CDT,22000,A,4.55,A
USGS,5331000,42531.33,CDT,22100,A,4.55,A
USGS,5331000,42531.34,CDT,21800,A,4.55,A
USGS,5331000,42531.35,CDT,20800,A,4.51,A
USGS,5331000,42531.36,CDT,20800,A,4.47,A
USGS,5331000,42531.38,CDT,21300,A,4.42,A
USGS,5331000,42531.39,CDT,21600,A,4.53,A
USGS,5331000,42531.40,CDT,21400,A,4.56,A
USGS,5331000,42531.41,CDT,22300,A,4.57,A
USGS,5331000,42531.42,CDT,21700,A,4.57,A
USGS,5331000,42531.43,CDT,21900,A,4.56,A
USGS,5331000,42531.44,CDT,22600,A,4.55,A
USGS,5331000,42531.45,CDT,21900,A,4.55,A
USGS,5331000,42531.46,CDT,20800,A,4.53,A
USGS,5331000,42531.47,CDT,21700,A,4.54,A
USGS,5331000,42531.48,CDT,21900,A,4.54,A
USGS,5331000,42531.49,CDT,21800,A,4.55,A
USGS,5331000,42531.50,CDT,21600,A,4.51,A
USGS,5331000,42531.51,CDT,21200,A,4.52,A
USGS,5331000,42531.52,CDT,21600,A,4.53,A
USGS,5331000,42531.53,CDT,22200,A,4.54,A
USGS,5331000,42531.54,CDT,21700,A,4.54,A
USGS,5331000,42531.55,CDT,21500,A,4.51,A
USGS,5331000,42531.56,CDT,21700,A,4.49,A
USGS,5331000,42531.57,CDT,20800,A,4.51,A
USGS,5331000,42531.58,CDT,21000,A,4.52,A
USGS,5331000,42531.59,CDT,20200,A,4.51,A
USGS,5331000,42531.60,CDT,21200,A,4.5,A
USGS,5331000,42531.61,CDT,21600,A,4.48,A
USGS,5331000,42531.63,CDT,21200,A,4.48,A
USGS,5331000,42531.64,CDT,21200,A,4.47,A
USGS,5331000,42531.65,CDT,21100,A,4.49,A
USGS,5331000,42531.66,CDT,21100,A,4.46,A
USGS,5331000,42531.67,CDT,20800,A,4.49,A
USGS,5331000,42531.68,CDT,21200,A,4.48,A
USGS,5331000,42531.69,CDT,21000,A,4.43,A
USGS,5331000,42531.70,CDT,22000,A,4.46,A
USGS,5331000,42531.71,CDT,21300,A,4.46,A
USGS,5331000,42531.72,CDT,20900,A,4.47,A
USGS,5331000,42531.73,CDT,21100,A,4.44,A
USGS,5331000,42531.74,CDT,21000,A,4.45,A
USGS,5331000,42531.75,CDT,21800,A,4.44,A
USGS,5331000,42531.76,CDT,21800,A,4.43,A
USGS,5331000,42531.77,CDT,21800,A,4.46,A
USGS,5331000,42531.78,CDT,21300,A,4.46,A
USGS,5331000,42531.79,CDT,21000,A,4.43,A
USGS,5331000,42531.80,CDT,20700,A,4.42,A
USGS,5331000,42531.81,CDT,20600,A,4.43,A
USGS,5331000,42531.82,CDT,20600,A,4.44,A
USGS,5331000,42531.83,CDT,20800,A,4.42,A
USGS,5331000,42531.84,CDT,20400,A,4.41,A
USGS,5331000,42531.85,CDT,20100,A,4.42,A
USGS,5331000,42531.86,CDT,20500,A,4.4,A
USGS,5331000,42531.88,CDT,20300,A,4.4,A
USGS,5331000,42531.89,CDT,19900,A,4.4,A
USGS,5331000,42531.90,CDT,21000,A,4.4,A
USGS,5331000,42531.91,CDT,20500,A,4.39,A
USGS,5331000,42531.92,CDT,20500,A,4.4,A
USGS,5331000,42531.93,CDT,20800,A,4.4,A
USGS,5331000,42531.94,CDT,20800,A,4.39,A
USGS,5331000,42531.95,CDT,20800,A,4.4,A
USGS,5331000,42531.96,CDT,20800,A,4.4,A
USGS,5331000,42531.97,CDT,21400,A,4.38,A
USGS,5331000,42531.98,CDT,21400,A,4.38,A
USGS,5331000,42531.99,CDT,21100,A,4.38,A
USGS,5331000,42532.00,CDT,21300,A,4.35,A
USGS,5331000,42532.01,CDT,21400,A,4.37,A
USGS,5331000,42532.02,CDT,20900,A,4.36,A
USGS,5331000,42532.03,CDT,21000,A,4.35,A
USGS,5331000,42532.04,CDT,20900,A,4.36,A
USGS,5331000,42532.05,CDT,21200,A,4.34,A
USGS,5331000,42532.06,CDT,21400,A,4.36,A
USGS,5331000,42532.07,CDT,21000,A,4.35,A
USGS,5331000,42532.08,CDT,21000,A,4.37,A
USGS,5331000,42532.09,CDT,20800,A,4.36,A
USGS,5331000,42532.10,CDT,21200,A,4.33,A
USGS,5331000,42532.11,CDT,21600,A,4.31,A
USGS,5331000,42532.13,CDT,21500,A,4.32,A
USGS,5331000,42532.14,CDT,21400,A,4.32,A
USGS,5331000,42532.15,CDT,22500,A,4.31,A
USGS,5331000,42532.16,CDT,21200,A,4.32,A
USGS,5331000,42532.17,CDT,21800,A,4.31,A
USGS,5331000,42532.18,CDT,21600,A,4.31,A
USGS,5331000,42532.19,CDT,21700,A,4.31,A
USGS,5331000,42532.20,CDT,21300,A,4.31,A
USGS,5331000,42532.21,CDT,21400,A,4.32,A
USGS,5331000,42532.22,CDT,21300,A,4.3,A
USGS,5331000,42532.23,CDT,21300,A,4.3,A
USGS,5331000,42532.24,CDT,22000,A,4.27,A
USGS,5331000,42532.25,CDT,21500,A,4.28,A
USGS,5331000,42532.26,CDT,21300,A,4.28,A
USGS,5331000,42532.27,CDT,20700,A,4.28,A
USGS,5331000,42532.28,CDT,22300,A,4.29,A
USGS,5331000,42532.29,CDT,20800,A,4.3,A
USGS,5331000,42532.30,CDT,20300,A,4.29,A
USGS,5331000,42532.31,CDT,20900,A,4.26,A
USGS,5331000,42532.32,CDT,21500,A,4.28,A
USGS,5331000,42532.33,CDT,21300,A,4.28,A
USGS,5331000,42532.34,CDT,20700,A,4.29,A
USGS,5331000,42532.35,CDT,21100,A,4.29,A
USGS,5331000,42532.36,CDT,20900,A,4.3,A
USGS,5331000,42532.38,CDT,21100,A,4.3,A
USGS,5331000,42532.39,CDT,20600,A,4.29,A
USGS,5331000,42532.40,CDT,20500,A,4.27,A
USGS,5331000,42532.41,CDT,20100,A,4.29,A
USGS,5331000,42532.42,CDT,20700,A,4.27,A
USGS,5331000,42532.43,CDT,20400,A,4.26,A
USGS,5331000,42532.44,CDT,20800,A,4.28,A
USGS,5331000,42532.45,CDT,20300,A,4.26,A
USGS,5331000,42532.46,CDT,21100,A,4.27,A
USGS,5331000,42532.47,CDT,20800,A,4.26,A
USGS,5331000,42532.48,CDT,21200,A,4.25,A
USGS,5331000,42532.49,CDT,20900,A,4.27,A
USGS,5331000,42532.50,CDT,21100,A,4.25,A
USGS,5331000,42532.51,CDT,21100,A,4.26,A
USGS,5331000,42532.52,CDT,21300,A,4.24,A
USGS,5331000,42532.53,CDT,20800,A,4.24,A
USGS,5331000,42532.54,CDT,20800,A,4.25,A
USGS,5331000,42532.55,CDT,20400,A,4.25,A
USGS,5331000,42532.56,CDT,21200,A,4.24,A
USGS,5331000,42532.57,CDT,21200,A,4.22,A
USGS,5331000,42532.58,CDT,21000,A,4.25,A
USGS,5331000,42532.59,CDT,20400,A,4.22,A
USGS,5331000,42532.60,CDT,21300,A,4.24,A
USGS,5331000,42532.61,CDT,20500,A,4.23,A
USGS,5331000,42532.63,CDT,20300,A,4.22,A
USGS,5331000,42532.64,CDT,20500,A,4.23,A
USGS,5331000,42532.65,CDT,21000,A,4.22,A
USGS,5331000,42532.66,CDT,21200,A,4.18,A
USGS,5331000,42532.67,CDT,21000,A,4.22,A
USGS,5331000,42532.68,CDT,20900,A,4.2,A
USGS,5331000,42532.69,CDT,20400,A,4.24,A
